"zone","state","lga","sector","ea","hhid","s11aq1","s11aq2"
6,24,2407,2,396,240168,1,1
6,24,2407,2,396,240169,1,1
6,24,2407,2,396,240170,1,1
1,25,2508,1,2788,250003,1,2
1,25,2508,1,2788,250005,1,1
1,25,2508,1,2788,250007,1,2
1,25,2504,2,222,250011,1,2
1,25,2504,2,222,250012,1,1
1,25,2504,2,222,250013,1,2
1,25,2504,2,222,250014,1,2
1,25,2504,2,222,250015,1,2
1,25,2504,2,222,250016,1,1
1,25,2504,2,222,250017,1,2
1,25,2504,2,222,250018,1,2
1,25,2504,2,222,250020,1,1
1,25,2509,2,248,250021,1,2
1,25,2509,2,248,250022,1,2
1,25,2509,2,248,250023,1,2
1,25,2509,2,248,250024,1,2
1,25,2509,2,248,250025,1,2
1,25,2509,2,248,250026,1,2
1,25,2509,2,248,250027,1,2
1,25,2509,2,248,250028,1,2
1,25,2509,2,248,250029,1,2
1,25,2509,2,248,250030,1,2
1,25,2507,2,814,250032,1,2
1,25,2507,2,814,250033,1,1
1,25,2507,2,814,250034,1,2
1,25,2507,2,814,250035,1,2
1,25,2507,2,814,250036,1,2
1,25,2507,2,814,250037,1,2
1,25,2507,2,814,250038,1,2
1,25,2507,2,814,250039,1,2
1,25,2507,2,814,250040,1,2
1,25,2513,2,128,250041,1,2
1,25,2513,2,128,250042,1,2
1,25,2513,2,128,250043,1,1
1,25,2513,2,128,250044,1,2
1,25,2513,2,128,250045,1,2
1,25,2513,2,128,250046,1,2
1,25,2513,2,128,250047,1,2
1,25,2513,2,128,250048,1,2
1,25,2513,2,128,250049,1,2
1,25,2513,2,128,250050,1,2
1,25,2502,2,728,250051,1,2
1,25,2502,2,728,250052,1,2
1,25,2502,2,728,250053,1,2
1,25,2502,2,728,250054,1,2
1,25,2502,2,728,250055,1,2
1,25,2502,2,728,250056,1,2
1,25,2502,2,728,250057,1,2
1,25,2502,2,728,250058,1,2
1,25,2502,2,728,250059,1,2
1,25,2502,2,728,250060,1,2
1,25,2511,2,1424,250062,1,2
1,25,2511,2,1424,250064,1,1
1,25,2511,2,1424,250065,1,2
1,25,2511,2,1424,250066,1,2
1,25,2511,2,1424,250067,2,2
1,25,2511,2,1424,250068,1,2
1,25,2511,2,1424,250069,1,2
1,25,2511,2,1424,250070,1,2
1,26,2606,1,516,260008,1,2
1,26,2606,1,516,260010,2,2
1,26,2618,2,1276,260021,1,2
1,26,2618,2,1276,260022,1,2
1,26,2618,2,1276,260023,1,2
1,26,2618,2,1276,260024,1,1
1,26,2618,2,1276,260025,1,2
1,26,2618,2,1276,260026,1,2
1,26,2618,2,1276,260029,1,2
1,26,2618,2,1276,260030,1,2
1,26,2618,2,494,260031,1,2
1,26,2618,2,494,260032,1,2
1,26,2618,2,494,260034,1,1
1,26,2618,2,494,260039,1,2
1,26,2618,2,494,260040,1,2
1,26,2615,2,2196,260051,,
1,26,2615,2,2196,260052,,
1,26,2615,2,2196,260053,,
1,26,2615,2,2196,260054,,
1,26,2615,2,2196,260055,,
1,26,2615,2,2196,260056,,
1,26,2615,2,2196,260057,,
1,26,2615,2,2196,260058,,
1,26,2615,2,2196,260059,,
1,26,2615,2,2196,260060,,
1,26,2615,2,2178,260061,1,2
1,26,2615,2,2178,260063,1,2
1,26,2615,2,2178,260064,1,2
1,26,2615,2,2178,260065,1,2
1,26,2615,2,2178,260066,1,2
1,26,2615,2,2178,260067,1,2
1,26,2615,2,2178,260068,1,2
1,26,2615,2,2178,260069,1,2
1,26,2615,2,2178,260070,1,2
1,26,2621,2,100,260071,,
1,26,2621,2,100,260072,,
1,26,2621,2,100,260073,,
1,26,2621,2,100,260074,,
1,26,2621,2,100,260075,,
1,26,2621,2,100,260076,,
1,26,2621,2,100,260077,,
1,26,2621,2,100,260078,,
1,26,2621,2,100,260079,,
1,26,2621,2,100,260080,,
1,26,2611,2,424,260081,1,2
1,26,2611,2,424,260082,1,2
1,26,2611,2,424,260083,1,2
1,26,2611,2,424,260084,1,2
1,26,2611,2,424,260085,1,2
1,26,2611,2,424,260086,1,2
1,26,2611,2,424,260087,1,2
1,26,2611,2,424,260088,1,2
1,26,2611,2,424,260089,1,2
1,26,2611,2,424,260090,1,2
1,26,2605,2,594,260091,1,2
1,26,2605,2,594,260092,1,1
1,26,2605,2,594,260093,1,1
1,26,2605,2,594,260094,1,1
1,26,2605,2,594,260095,1,1
1,26,2605,2,594,260096,1,1
1,26,2605,2,594,260097,1,1
1,26,2605,2,594,260098,1,1
1,26,2605,2,594,260099,1,1
1,26,2605,2,594,260100,1,1
1,26,2603,1,1786,260102,2,2
1,26,2603,1,1786,260103,,
1,26,2603,1,1786,260104,2,2
1,26,2603,1,1786,260107,1,2
1,26,2603,1,1786,260109,1,2
1,26,2603,1,1786,260110,1,2
1,26,2613,2,2248,260121,1,1
1,26,2613,2,2248,260122,1,1
1,26,2613,2,2248,260123,1,1
1,26,2613,2,2248,260124,1,1
1,26,2613,2,2248,260125,1,1
1,26,2613,2,2248,260126,1,2
1,26,2613,2,2248,260127,1,1
1,26,2613,2,2248,260128,1,2
1,26,2613,2,2248,260129,1,2
1,26,2613,2,2248,260130,1,2
1,26,2608,2,820,260131,1,1
1,26,2608,2,820,260132,1,1
1,26,2608,2,820,260133,1,1
1,26,2608,2,820,260134,1,2
1,26,2608,2,820,260135,1,1
1,26,2608,2,820,260136,1,2
1,26,2608,2,820,260138,1,2
1,26,2608,2,820,260139,,
1,26,2608,2,820,260140,1,1
1,26,2601,2,822,260141,1,1
1,26,2601,2,822,260142,1,1
1,26,2601,2,822,260143,,
1,26,2601,2,822,260144,1,1
1,26,2601,2,822,260145,1,2
1,26,2601,2,822,260146,1,1
1,26,2601,2,822,260147,,
1,26,2601,2,822,260148,,
1,26,2601,2,822,260149,1,1
1,26,2601,2,822,260150,1,1
1,26,2613,2,1462,260151,1,1
1,26,2613,2,1462,260152,1,1
1,26,2613,2,1462,260153,,
1,26,2613,2,1462,260154,2,2
1,26,2613,2,1462,260155,,
1,26,2613,2,1462,260156,,
1,26,2613,2,1462,260160,1,2
1,26,2616,2,254,260161,1,2
1,26,2616,2,254,260162,1,1
1,26,2616,2,254,260163,1,1
1,26,2616,2,254,260164,1,1
1,26,2616,2,254,260165,1,2
1,26,2616,2,254,260166,1,2
1,26,2616,2,254,260167,1,1
1,26,2616,2,254,260168,1,1
1,26,2616,2,254,260169,1,1
1,26,2616,2,254,260170,,
1,26,2625,2,926,260171,1,1
1,26,2625,2,926,260172,1,1
1,26,2625,2,926,260173,1,1
1,26,2625,2,926,260174,1,1
1,26,2625,2,926,260175,1,2
1,26,2625,2,926,260176,1,2
1,26,2625,2,926,260177,1,2
1,26,2625,2,926,260178,1,1
1,26,2625,2,926,260179,1,1
1,26,2625,2,926,260180,1,1
6,27,2715,2,752,270021,1,2
6,27,2715,2,752,270023,1,2
6,27,2715,2,752,270024,1,2
6,27,2715,2,752,270025,1,2
6,27,2715,2,752,270026,1,2
6,27,2715,2,752,270027,1,1
6,27,2715,2,752,270028,1,1
6,27,2715,2,752,270029,1,1
6,27,2715,2,752,270030,1,1
6,27,2712,2,110,270047,1,1
6,27,2712,2,110,270050,1,1
6,27,2703,1,1612,270061,2,2
6,27,2719,2,100,270082,1,2
6,27,2719,2,100,270083,1,1
6,27,2719,2,100,270085,1,1
6,27,2719,2,100,270086,1,1
6,27,2719,2,100,270087,1,2
6,27,2719,2,100,270088,1,2
6,27,2719,2,100,270089,1,2
6,27,2719,2,100,270090,1,2
6,28,2806,1,802,280001,2,2
6,28,2806,1,164,280012,2,2
6,28,2806,1,164,280018,2,2
6,28,2806,1,164,280020,1,2
6,28,2816,1,2302,280021,1,2
6,28,2816,1,2302,280022,1,2
6,28,2816,1,2302,280023,1,2
6,28,2816,1,2302,280024,1,1
6,28,2816,1,2302,280025,1,2
6,28,2816,1,2302,280026,1,1
6,28,2816,1,2302,280027,1,2
6,28,2816,1,2302,280028,1,2
6,28,2816,1,2302,280029,1,2
6,28,2816,1,2302,280030,1,2
6,28,2802,2,566,280041,1,2
6,28,2802,2,566,280042,2,2
6,28,2802,2,566,280044,1,2
6,28,2802,2,566,280045,1,2
6,28,2802,2,566,280048,2,2
6,28,2802,2,566,280049,1,2
6,28,2811,2,588,280051,1,1
6,28,2811,2,588,280052,1,1
6,28,2811,2,588,280053,1,2
6,28,2811,2,588,280054,1,2
6,28,2811,2,588,280055,1,2
6,28,2811,2,588,280056,1,1
6,28,2811,2,588,280057,1,1
6,28,2811,2,588,280058,1,1
6,28,2811,2,588,280059,1,1
6,28,2811,2,588,280060,1,1
6,28,2815,2,1164,280061,1,2
6,28,2815,2,1164,280062,1,2
6,28,2815,2,1164,280063,1,2
6,28,2815,2,1164,280065,1,2
6,28,2815,2,1164,280066,1,2
6,28,2815,2,1164,280067,1,2
6,28,2815,2,1164,280068,1,2
6,28,2815,2,1164,280070,1,2
6,28,2816,2,3944,280071,1,2
6,28,2816,2,3944,280072,1,2
6,28,2816,2,3944,280073,1,1
6,28,2816,2,3944,280074,1,2
6,28,2816,2,3944,280075,1,2
6,28,2816,2,3944,280076,1,2
6,28,2816,2,3944,280079,1,2
6,28,2816,2,3944,280080,1,2
6,28,2814,1,1876,280081,1,2
6,28,2814,1,1876,280083,1,2
6,28,2814,1,1876,280084,1,2
6,28,2814,1,1876,280086,1,2
6,28,2814,1,1876,280087,1,2
6,28,2814,1,1876,280088,1,2
6,28,2814,1,1876,280090,1,2
6,28,2810,2,2394,280099,2,2
6,28,2810,1,3722,280102,2,2
6,28,2813,2,612,280111,1,2
6,28,2813,2,612,280112,1,2
6,28,2813,2,612,280113,1,2
6,28,2813,2,612,280115,1,2
6,28,2813,2,612,280116,1,2
6,28,2813,2,612,280117,1,2
6,28,2813,2,612,280118,1,2
6,28,2813,2,612,280119,1,2
6,29,2930,1,530,290003,1,2
6,29,2930,1,530,290007,1,1
6,29,2930,1,1418,290021,1,2
6,29,2930,1,1418,290023,1,2
6,29,2930,1,1300,290039,1,2
6,29,2909,2,220,290042,1,2
6,29,2909,2,220,290043,1,2
6,29,2909,2,220,290046,1,2
6,29,2909,2,220,290047,1,1
6,29,2909,2,220,290048,,
6,29,2909,2,220,290049,2,2
6,29,2909,2,220,290050,1,2
6,29,2905,1,384,290065,1,2
6,29,2905,1,384,290066,1,2
6,29,2905,1,384,290067,1,2
6,29,2905,1,384,290068,1,2
6,29,2905,1,1096,290071,1,2
6,29,2905,1,1096,290076,1,2
6,29,2905,1,1096,290077,2,2
6,29,2905,1,1096,290079,,
6,29,2910,1,350,290082,2,2
6,29,2911,1,746,290091,2,2
6,29,2911,1,746,290094,1,2
6,29,2911,1,746,290097,1,2
6,29,2911,2,1870,290101,1,2
6,29,2911,2,1870,290102,1,2
6,29,2911,2,1870,290103,1,2
6,29,2911,2,1870,290104,1,2
6,29,2911,2,1870,290105,1,2
6,29,2911,2,1870,290106,1,2
6,29,2911,2,1870,290107,1,2
6,29,2911,2,1870,290108,1,2
6,29,2911,2,1870,290109,1,2
6,29,2911,2,1870,290110,1,2
6,29,2923,2,1126,290111,1,2
6,29,2923,2,1126,290112,2,2
6,29,2923,2,1126,290113,1,2
6,29,2923,2,1126,290114,1,2
6,29,2923,2,1126,290116,1,2
6,29,2923,2,1126,290117,1,2
6,29,2923,2,1126,290118,1,2
6,29,2923,2,1126,290120,1,2
6,29,2923,1,396,290124,1,2
6,29,2923,1,396,290126,1,2
6,29,2923,1,396,290127,1,2
6,29,2923,1,396,290128,1,2
6,29,2923,1,396,290129,1,2
6,29,2923,1,396,290130,1,2
6,29,2902,1,1028,290134,1,2
6,29,2902,1,1028,290135,1,2
6,29,2902,1,1028,290137,1,2
6,29,2920,1,506,290142,2,2
6,29,2920,1,1210,290151,1,2
6,29,2920,1,1210,290152,1,2
6,29,2920,1,1210,290153,1,2
6,29,2920,1,1210,290154,1,2
6,29,2920,1,1210,290155,2,2
6,29,2920,1,1210,290158,1,2
6,29,2920,1,1210,290159,2,2
6,29,2914,1,214,290161,,
6,29,2914,1,214,290162,1,2
6,29,2914,1,214,290163,2,2
6,29,2914,1,214,290165,1,2
6,29,2914,1,214,290166,1,2
6,29,2914,1,214,290167,1,2
6,29,2914,1,214,290168,1,2
6,29,2914,1,214,290169,1,2
6,29,2914,1,214,290170,1,2
6,29,2920,2,1628,290172,1,2
6,29,2920,2,1628,290173,1,1
6,29,2920,2,1628,290174,1,2
6,29,2920,2,1628,290175,1,2
6,29,2920,2,1628,290176,1,2
6,29,2920,2,1628,290177,1,2
6,29,2920,2,1628,290178,1,2
6,29,2920,2,1628,290179,1,2
6,29,2920,2,1628,290180,1,2
6,30,3018,2,914,300021,1,2
6,30,3018,2,914,300022,1,2
6,30,3018,2,914,300024,1,2
6,30,3018,2,914,300025,1,1
6,30,3018,2,914,300026,1,1
6,30,3018,2,914,300027,1,2
6,30,3018,2,914,300028,2,2
6,30,3018,2,914,300030,1,2
6,30,3012,2,334,300032,1,2
6,30,3012,2,334,300033,1,1
6,30,3012,2,334,300034,1,1
6,30,3012,2,334,300035,1,1
6,30,3012,2,334,300036,1,2
6,30,3012,2,334,300037,1,1
6,30,3012,2,334,300038,1,2
6,30,3012,2,334,300039,1,2
6,30,3012,2,334,300040,1,2
6,30,3014,2,120,300041,1,1
6,30,3014,2,120,300042,1,2
6,30,3014,2,120,300043,1,1
6,30,3014,2,120,300044,1,1
6,30,3014,2,120,300045,1,1
6,30,3014,2,120,300046,1,2
6,30,3014,2,120,300047,1,1
6,30,3014,2,120,300048,1,2
6,30,3014,2,120,300049,1,2
6,30,3014,2,120,300050,1,1
6,30,3005,1,2942,300095,2,2
6,30,3005,1,2942,300098,2,2
6,30,3020,1,322,300129,2,2
6,30,3002,1,1310,300131,,
6,30,3030,1,946,300151,1,1
6,30,3030,1,946,300152,1,2
6,30,3030,1,946,300153,1,2
6,30,3030,1,946,300154,1,2
6,30,3030,1,946,300156,1,1
6,30,3030,1,946,300158,1,1
6,30,3016,1,390,300162,2,1
6,30,3016,1,390,300164,1,1
6,30,3023,2,622,300171,1,2
6,30,3023,2,622,300172,1,2
6,30,3023,2,622,300175,1,1
6,30,3023,2,622,300176,1,2
6,30,3023,2,622,300177,1,2
6,30,3023,2,622,300178,1,1
6,30,3023,2,622,300180,1,2
6,30,3033,2,554,300181,1,2
6,30,3033,2,554,300182,1,2
6,30,3033,2,554,300183,1,2
6,30,3033,2,554,300184,1,2
6,30,3033,2,554,300185,1,1
6,30,3033,2,554,300186,1,2
6,30,3033,2,554,300187,1,2
6,30,3033,2,554,300188,1,2
6,30,3033,2,554,300189,1,2
6,30,3033,2,554,300190,1,2
6,30,3015,2,1688,300191,1,2
6,30,3015,2,1688,300192,1,2
6,30,3015,2,1688,300193,1,2
6,30,3015,2,1688,300194,1,2
6,30,3015,2,1688,300195,1,2
6,30,3015,2,1688,300196,1,2
6,30,3015,2,1688,300197,1,2
6,30,3015,2,1688,300198,1,1
6,30,3015,2,1688,300199,1,2
6,30,3015,2,1688,300200,1,2
6,30,3032,2,520,300211,1,2
6,30,3032,2,520,300212,1,1
6,30,3032,2,520,300213,1,2
6,30,3032,2,520,300214,1,2
6,30,3032,2,520,300215,2,
6,30,3032,2,520,300216,1,2
6,30,3032,2,520,300217,1,2
6,30,3032,2,520,300218,1,2
6,30,3032,2,520,300219,1,2
6,30,3032,2,520,300220,1,2
6,30,3004,2,216,300221,1,2
6,30,3004,2,216,300223,1,2
6,30,3004,2,216,300224,1,2
6,30,3004,2,216,300225,1,2
6,30,3004,2,216,300226,1,2
6,30,3004,2,216,300227,1,2
6,30,3004,2,216,300229,1,2
6,30,3004,2,216,300230,1,2
1,31,3105,1,2914,310006,1,2
1,31,3105,1,2914,310008,1,1
1,31,3101,2,604,310011,1,1
1,31,3101,2,604,310012,1,2
1,31,3101,2,604,310013,1,1
1,31,3101,2,604,310014,1,1
1,31,3101,2,604,310015,1,1
1,31,3101,2,604,310016,1,1
1,31,3101,2,604,310017,1,2
1,31,3101,2,604,310019,1,2
1,31,3101,2,604,310020,1,2
1,31,3115,2,680,310021,1,2
1,31,3115,2,680,310022,1,2
1,31,3115,2,680,310023,1,1
1,31,3115,2,680,310024,1,2
1,31,3115,2,680,310025,1,1
1,31,3115,2,680,310026,1,1
1,31,3115,2,680,310027,1,1
1,31,3115,2,680,310028,1,2
1,31,3115,2,680,310029,1,2
1,31,3115,2,680,310030,1,2
1,31,3111,2,2966,310031,1,1
1,31,3111,2,2966,310032,1,2
1,31,3111,2,2966,310033,1,2
1,31,3111,2,2966,310034,1,2
1,31,3111,2,2966,310035,1,1
1,31,3111,2,2966,310036,1,2
1,31,3111,2,2966,310037,1,2
1,31,3111,2,2966,310038,1,2
1,31,3111,2,2966,310039,1,2
1,31,3111,2,2966,310040,1,2
1,31,3107,2,1092,310041,1,1
1,31,3107,2,1092,310042,1,1
1,31,3107,2,1092,310043,1,2
1,31,3107,2,1092,310044,1,1
1,31,3107,2,1092,310045,1,2
1,31,3107,2,1092,310046,1,2
1,31,3107,2,1092,310047,1,1
1,31,3107,2,1092,310048,1,1
1,31,3107,2,1092,310049,1,2
1,31,3107,2,1092,310050,1,1
1,31,3107,1,724,310051,2,2
1,31,3107,1,724,310052,1,2
1,31,3107,1,724,310055,1,2
1,31,3107,1,724,310057,1,2
1,31,3107,1,724,310059,1,2
1,31,3107,1,724,310060,1,1
1,31,3113,2,332,310063,1,2
1,31,3113,2,332,310064,1,1
1,31,3113,2,332,310065,1,2
1,31,3113,2,332,310066,1,1
1,31,3113,2,332,310067,1,2
1,31,3113,2,332,310068,1,2
1,31,3113,2,332,310069,1,2
1,31,3113,2,332,310070,1,2
1,31,3109,2,1026,310071,1,2
1,31,3109,2,1026,310072,1,2
1,31,3109,2,1026,310073,1,2
1,31,3109,2,1026,310074,1,2
1,31,3109,2,1026,310075,1,2
1,31,3109,2,1026,310076,1,2
1,31,3109,2,1026,310077,1,2
1,31,3109,2,1026,310078,1,2
1,31,3109,2,1026,310079,1,2
1,31,3109,2,1026,310080,1,2
1,31,3112,2,350,310081,1,1
1,31,3112,2,350,310082,1,2
1,31,3112,2,350,310083,1,2
1,31,3112,2,350,310084,1,1
1,31,3112,2,350,310085,1,2
1,31,3112,2,350,310086,1,2
1,31,3112,2,350,310087,1,2
1,31,3112,2,350,310088,1,2
1,31,3112,2,350,310089,1,2
1,31,3112,2,350,310090,1,1
1,31,3116,2,1344,310092,1,1
1,31,3116,2,1344,310093,1,2
1,31,3116,2,1344,310095,1,2
1,31,3116,2,1344,310096,1,2
1,31,3116,2,1344,310097,1,2
1,31,3116,2,1344,310099,1,2
1,31,3116,2,1344,310100,1,2
1,31,3103,2,874,310101,1,2
1,31,3103,2,874,310102,1,2
1,31,3103,2,874,310103,1,2
1,31,3103,2,874,310104,1,2
1,31,3103,2,874,310105,1,2
1,31,3103,2,874,310106,1,2
1,31,3103,2,874,310107,1,1
1,31,3103,2,874,310108,1,2
1,31,3103,2,874,310109,1,2
1,31,3103,2,874,310110,1,2
5,32,3223,2,578,320031,1,2
5,32,3223,2,578,320032,1,2
5,32,3223,2,578,320033,1,2
5,32,3223,2,578,320034,1,2
5,32,3223,2,578,320035,1,2
5,32,3223,2,578,320036,1,2
5,32,3223,2,578,320037,1,2
5,32,3223,2,578,320038,1,2
5,32,3223,2,578,320039,1,2
5,32,3223,2,578,320040,1,2
5,32,3209,1,1208,320043,1,2
5,32,3209,1,1208,320047,1,1
5,32,3209,1,1208,320048,1,1
5,32,3209,1,1208,320049,1,1
5,32,3213,2,128,320051,1,2
5,32,3213,2,128,320052,1,2
5,32,3213,2,128,320053,1,2
5,32,3201,2,2034,320104,1,1
5,32,3201,2,2034,320105,1,1
5,32,3201,2,2034,320117,1,1
5,32,3201,2,2034,320118,1,1
5,32,3201,2,2034,320119,1,1
5,32,3201,2,2034,320122,1,1
5,32,3203,2,2644,320124,1,1
5,32,3203,2,2644,320126,1,1
5,32,3203,2,2644,320127,1,1
5,32,3203,2,2644,320128,1,1
5,32,3203,2,2644,320129,1,1
5,32,3203,2,2644,320131,1,1
5,32,3203,2,2644,320133,1,2
5,32,3202,2,84,320135,1,1
5,32,3202,2,84,320136,1,1
5,32,3202,2,84,320138,1,1
5,32,3202,2,84,320139,1,1
5,32,3202,2,84,320140,1,1
5,32,3202,2,84,320141,1,1
5,32,3202,2,84,320143,1,2
5,32,3216,2,1184,320144,1,1
5,32,3216,2,1184,320146,1,1
5,32,3216,2,1184,320147,1,1
5,32,3223,2,390,320151,1,2
5,32,3223,2,390,320152,1,2
5,32,3223,2,390,320153,1,2
5,32,3223,2,390,320156,1,2
5,32,3223,2,390,320157,1,1
5,32,3223,2,390,320158,1,2
5,32,3223,2,390,320159,1,2
5,32,3223,2,390,320160,2,2
5,32,3221,2,132,320163,1,2
5,32,3221,2,132,320165,1,2
5,32,3221,2,132,320166,1,2
5,32,3221,2,132,320169,1,2
5,32,3210,2,1692,320171,1,2
5,32,3210,2,1692,320172,1,2
5,32,3210,2,1692,320173,1,2
5,32,3210,2,1692,320174,1,1
5,32,3210,2,1692,320175,1,2
5,32,3210,2,1692,320177,1,2
5,32,3210,2,1692,320179,1,2
5,32,3213,2,128,320181,1,2
5,32,3213,2,128,320182,1,2
5,32,3213,2,128,320183,1,2
5,32,3213,2,128,320184,1,2
5,32,3213,2,128,320185,1,2
5,32,3213,2,128,320186,1,2
5,32,3216,2,1184,320187,1,1
5,32,3213,2,128,320191,1,2
5,32,3212,2,314,320193,1,2
5,32,3212,2,314,320195,1,2
5,32,3212,2,314,320208,1,2
5,32,3212,2,314,320210,1,2
3,33,3321,1,1182,330002,1,2
3,33,3321,1,1182,330005,1,2
3,33,3321,1,1182,330006,1,2
3,33,3321,1,1182,330007,1,2
3,33,3321,1,1182,330008,1,2
3,33,3321,1,1182,330009,1,2
3,33,3321,1,1182,330010,1,2
3,33,3311,1,702,330011,1,2
3,33,3311,1,702,330012,1,2
3,33,3311,1,702,330013,1,2
3,33,3311,1,702,330014,1,2
3,33,3311,1,702,330015,1,2
3,33,3311,1,702,330016,1,2
3,33,3311,1,702,330017,1,2
3,33,3311,1,702,330018,1,2
3,33,3311,1,702,330019,1,2
3,33,3311,1,702,330020,1,2
3,33,3310,2,476,330021,1,2
3,33,3310,2,476,330022,1,2
3,33,3310,2,476,330023,1,2
3,33,3310,2,476,330024,1,2
3,33,3310,2,476,330025,1,2
3,33,3310,2,476,330026,1,2
3,33,3310,2,476,330027,,
3,33,3310,2,476,330028,1,2
3,33,3310,2,476,330029,1,2
3,33,3310,2,476,330030,1,2
3,33,3323,2,92,330031,1,2
3,33,3323,2,92,330032,1,2
3,33,3323,2,92,330033,1,2
3,33,3323,2,92,330034,1,2
3,33,3323,2,92,330035,1,2
3,33,3323,2,92,330036,1,2
3,33,3323,2,92,330037,1,2
3,33,3323,2,92,330038,1,2
3,33,3323,2,92,330039,,
3,33,3323,2,92,330040,1,2
3,33,3318,2,30,330041,1,2
3,33,3318,2,30,330042,1,2
3,33,3318,2,30,330043,1,2
3,33,3318,2,30,330044,1,2
3,33,3318,2,30,330045,1,2
3,33,3318,2,30,330046,1,2
3,33,3318,2,30,330047,1,2
3,33,3318,2,30,330048,1,2
3,33,3318,2,30,330049,1,2
3,33,3318,2,30,330050,1,2
3,33,3313,2,930,330051,1,2
3,33,3313,2,930,330052,1,2
3,33,3313,2,930,330053,1,2
3,33,3313,2,930,330055,1,2
3,33,3313,2,930,330056,1,2
3,33,3313,2,930,330057,1,2
3,33,3313,2,930,330058,1,2
3,33,3313,2,930,330059,1,2
3,33,3313,2,930,330060,1,2
3,33,3304,2,418,330061,1,2
3,33,3304,2,418,330062,1,2
3,33,3304,2,418,330063,1,2
3,33,3304,2,418,330064,1,2
3,33,3304,2,418,330065,1,2
3,33,3304,2,418,330066,1,2
3,33,3304,2,418,330067,1,2
3,33,3304,2,418,330068,1,2
3,33,3304,2,418,330069,1,2
3,33,3304,2,418,330070,1,2
3,33,3307,2,688,330071,1,2
3,33,3307,2,688,330072,1,2
3,33,3307,2,688,330073,1,2
3,33,3307,2,688,330074,1,2
3,33,3307,2,688,330075,1,2
3,33,3307,2,688,330076,1,2
3,33,3307,2,688,330077,1,2
3,33,3307,2,688,330078,1,2
3,33,3307,2,688,330079,1,2
3,33,3307,2,688,330080,1,2
2,34,3401,2,526,340001,1,2
2,34,3401,2,526,340002,1,2
2,34,3401,2,526,340003,1,1
2,34,3401,2,526,340004,1,2
2,34,3401,2,526,340005,1,1
2,34,3401,2,526,340006,1,1
2,34,3401,2,526,340007,1,1
2,34,3401,2,526,340008,1,1
2,34,3401,2,526,340009,1,2
2,34,3401,2,526,340010,1,1
2,34,3415,2,268,340011,1,1
2,34,3415,2,268,340012,1,2
2,34,3415,2,268,340013,1,1
2,34,3415,2,268,340014,1,2
2,34,3415,2,268,340016,1,1
2,34,3415,2,268,340017,1,2
2,34,3415,2,268,340018,1,1
2,34,3415,2,268,340019,1,2
2,34,3415,2,268,340020,1,2
2,34,3405,2,1706,340021,1,1
2,34,3405,2,1706,340022,1,1
2,34,3405,2,1706,340023,1,1
2,34,3405,2,1706,340024,1,2
2,34,3405,2,1706,340025,1,2
2,34,3405,2,1706,340026,1,1
2,34,3405,2,1706,340027,1,1
2,34,3405,2,1706,340028,1,1
2,34,3405,2,1706,340029,1,2
2,34,3405,2,1706,340030,1,1
2,34,3405,2,456,340031,1,2
2,34,3405,2,456,340032,1,1
2,34,3405,2,456,340033,1,2
2,34,3405,2,456,340034,1,1
2,34,3405,2,456,340035,1,1
2,34,3405,2,456,340036,1,1
2,34,3405,2,456,340037,1,1
2,34,3405,2,456,340038,1,1
2,34,3405,2,456,340039,1,2
2,34,3405,2,456,340040,1,1
2,34,3410,2,42,340041,1,1
2,34,3410,2,42,340043,1,1
2,34,3410,2,42,340044,1,2
2,34,3410,2,42,340045,1,1
2,34,3410,2,42,340046,1,2
2,34,3410,2,42,340047,1,1
2,34,3410,2,42,340048,1,1
2,34,3410,2,42,340049,1,1
2,34,3410,2,42,340050,1,1
2,34,3412,2,156,340051,1,1
2,34,3412,2,156,340052,1,1
2,34,3412,2,156,340053,1,1
2,34,3412,2,156,340054,1,2
2,34,3412,2,156,340055,1,1
2,34,3412,2,156,340056,1,1
2,34,3412,2,156,340057,1,1
2,34,3412,2,156,340058,1,1
2,34,3412,2,156,340059,1,1
2,34,3412,2,156,340060,1,2
2,34,3413,2,262,340061,1,1
2,34,3413,2,262,340062,1,1
2,34,3413,2,262,340063,1,1
2,34,3413,2,262,340064,1,1
2,34,3413,2,262,340065,1,1
2,34,3413,2,262,340066,1,1
2,34,3413,2,262,340067,1,1
2,34,3413,2,262,340068,1,2
2,34,3413,2,262,340069,1,1
2,34,3413,2,262,340070,1,2
2,34,3403,2,198,340071,1,1
2,34,3403,2,198,340072,1,1
2,34,3403,2,198,340073,1,1
2,34,3403,2,198,340074,1,1
2,34,3403,2,198,340075,1,1
2,34,3403,2,198,340076,1,1
2,34,3403,2,198,340077,1,1
2,34,3403,2,198,340078,1,1
2,34,3403,2,198,340079,1,1
2,34,3403,2,198,340080,1,1
2,34,3408,2,870,340081,1,1
2,34,3408,2,870,340082,1,2
2,34,3408,2,870,340084,1,1
2,34,3408,2,870,340085,1,1
2,34,3408,2,870,340086,1,1
2,34,3408,2,870,340087,1,1
2,34,3408,2,870,340088,1,2
2,34,3408,2,870,340089,1,2
2,35,3503,1,54,350002,,
2,35,3503,1,54,350003,1,2
2,35,3503,1,54,350004,,
2,35,3503,1,54,350006,1,2
2,35,3503,1,54,350009,1,2
2,35,3503,1,54,350010,1,2
2,35,3507,2,746,350011,1,2
2,35,3507,2,746,350012,1,2
2,35,3507,2,746,350013,,
2,35,3507,2,746,350014,1,2
